2015-09-23 11:16:24.601 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/USD], using default - 1
2015-09-23 11:16:24.602 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/USD], using default - 1
2015-09-23 11:16:24.602 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [ESP.IDX/EUR], using default - 1
2015-09-23 11:16:24.603 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [ESP.IDX/EUR], using default - 1
2015-09-23 11:16:24.604 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [GBP/USD], using default - 1
2015-09-23 11:16:24.604 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [GBP/USD], using default - 1
2015-09-23 11:16:24.605 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/JPY], using default - 1
2015-09-23 11:16:24.605 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/JPY], using default - 1
2015-09-23 11:16:24.606 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/PLN], using default - 1
2015-09-23 11:16:24.606 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/PLN], using default - 1
2015-09-23 11:16:24.607 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [AUD/CHF], using default - 1
2015-09-23 11:16:24.608 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [AUD/CHF], using default - 1
2015-09-23 11:16:24.608 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [XAG/USD], using default - 1
2015-09-23 11:16:24.609 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [XAG/USD], using default - 1
2015-09-23 11:16:24.610 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/GBP], using default - 1
2015-09-23 11:16:24.610 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/GBP], using default - 1
2015-09-23 11:16:24.611 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/RUB], using default - 1
2015-09-23 11:16:24.611 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/RUB], using default - 1
2015-09-23 11:16:24.612 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [GBP/JPY], using default - 1
2015-09-23 11:16:24.612 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [GBP/JPY], using default - 1
2015-09-23 11:16:24.613 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [NZD/CHF], using default - 1
2015-09-23 11:16:24.614 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [NZD/CHF], using default - 1
2015-09-23 11:16:24.614 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [BRENT.CMD/USD], using default - 1
2015-09-23 11:16:24.615 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [BRENT.CMD/USD], using default - 1
2015-09-23 11:16:24.615 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/NOK], using default - 1
2015-09-23 11:16:24.616 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/NOK], using default - 1
2015-09-23 11:16:24.617 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [CAD/JPY], using default - 1
2015-09-23 11:16:24.617 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [CAD/JPY], using default - 1
2015-09-23 11:16:24.618 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [CHF/SGD], using default - 1
2015-09-23 11:16:24.618 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [CHF/SGD], using default - 1
2015-09-23 11:16:24.619 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [DEU.IDX/EUR], using default - 1
2015-09-23 11:16:24.619 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [DEU.IDX/EUR], using default - 1
2015-09-23 11:16:24.620 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown pip value for the instrument [LIGHT.CMD/USD], using default - 0.0001
2015-09-23 11:16:24.621 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [LIGHT.CMD/USD], using default - 1
2015-09-23 11:16:24.621 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [LIGHT.CMD/USD], using default - 1
2015-09-23 11:16:24.622 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [AUD/CAD], using default - 1
2015-09-23 11:16:24.622 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [AUD/CAD], using default - 1
2015-09-23 11:16:24.623 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [HKD/JPY], using default - 1
2015-09-23 11:16:24.623 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [HKD/JPY], using default - 1
